JENO,DR_sum,CR_sum,Differ
20170930159,17820000,17820000,0
20170930160,17820000,17820000,0
20170930161,6000,6000,0
20170930162,25999545,25999545,0
20170930163,17999685,17999685,0
20170930164,-429000,-429000,0
20170930165,17999685,17999685,0
20170930166,25999545,25999545,0
20170930167,21500,21500,0
20170930168,2350,2350,0
20170930169,20300,20300,0
20170930170,13050,13050,0
20170930171,12000,12000,0
20170930172,67000,67000,0
20170930173,200000,200000,0
20170930174,42600,42600,0
20170930175,225600,225600,0
20170930176,60000,60000,0
20170930177,872300,872300,0
20170930178,660000,660000,0
20170930179,90640,90640,0
20170930180,479650,479650,0
20170930181,24000000,24000000,0
20170930182,131780,131780,0
20170930183,99000,99000,0
20170930184,660000,660000,0
20170930185,446600,446600,0
20170930186,367290,367290,0
20170930187,1931600,1931600,0
20170930188,734580,734580,0
20170930189,1650000,1650000,0
20170930190,1100000,1100000,0
20170930191,385000,385000,0
20170930192,3362050,3362050,0
20170930193,87700,87700,0
20170930194,104700,104700,0
20170930195,274900,274900,0
20170930196,545400,545400,0
20170930197,26600,26600,0
20170930198,369000,369000,0
20170930199,38254000,38254000,0
20170930200,16940000,16940000,0
20170930201,11000000,11000000,0
20170930202,13200000,13200000,0
20170930203,8377600,8377600,0
20170930204,3300000,3300000,0
20170930205,176000,176000,0
20170930206,3960000,3960000,0
20170930207,50000000,50000000,0
20170930208,612270,612270,0
20170930209,1649000,1649000,0
20170930210,12194600,12194600,0
20170930211,39600000,39600000,0
20170930212,115900,115900,0
20170930213,2750000,2750000,0
20170930214,5100000,5100000,0
20170930215,550000,550000,0
20170930216,588500,588500,0
20170930217,55000,55000,0
20170930218,182200,182200,0
20170930219,127500,127500,0
20170930220,161500,161500,0
20170930221,4020,4020,0
20170930222,45620,45620,0
20170930223,167200,167200,0
20170930224,81740,81740,0
20170930225,2350,2350,0
20170930226,80000,80000,0
20170930227,215400,215400,0
20170930228,153000,153000,0
20170930229,32080,32080,0
20170930230,267100,267100,0
20170930231,12997,12997,0
20170930232,82500,82500,0
20170930233,55400,55400,0
20170930234,13000,13000,0
20170930235,1236600,1236600,0
20170930236,44000,44000,0
20170930237,38000,38000,0
20170930238,2846870585,2846870585,0
20170930239,46800,46800,0
20170930240,0,0,0
20170930241,2846870585,2846870585,0
20170930242,2846870585,2846870585,0
20170930243,38200,38200,0
20170930244,4127240,4127240,0
20170930245,1169208660,1169208660,0
20170930246,2800,2800,0
20170930247,76000,76000,0
20170930248,396000,396000,0
20170930249,118800,118800,0
20170930250,340000,340000,0
20170930251,120200,120200,0
20170930252,121000,121000,0
20170930253,310000,310000,0
20170930254,60000,60000,0
20170930255,72000,72000,0
20170930256,1169208660,1169208660,0
20170930257,176000,176000,0
20170930258,339090,339090,0
20170930259,14400,14400,0
20170930260,275000,275000,0
20170930261,30800,30800,0
20170930262,35000,35000,0
20170930263,73000,73000,0
20170930264,50000,50000,0
20170930265,50000,50000,0
20170930266,18700,18700,0
20170930267,88500,88500,0
20170930268,337700,337700,0
20170930269,418000,418000,0
20170930270,89100,89100,0
20170930271,139700,139700,0
20170930272,2486000,2486000,0
20170930273,594000,594000,0
20170930274,141600,141600,0
20170930275,49500,49500,0
20170930276,2306520,2306520,0
20170930277,0,0,0
20170930278,139200,139200,0
20170930279,95900,95900,0
20170930280,19400,19400,0
20170930281,550000,550000,0
20170930282,134500,134500,0
20170930283,35700,35700,0
20170930284,270000,270000,0
20170930285,1425800,1425800,0
20170930286,70405,70405,0
20170930287,0,0,0
20170930288,259000,259000,0
20170930289,19200,19200,0
20170930290,153239,153239,0
20170930291,11833773,11833773,0
20170930292,22400,22400,0
20170930293,638400,638400,0
20170930294,796840,796840,0
20170930295,135000,135000,0
20170930296,710000,710000,0
20170930297,398000,398000,0
20170930298,1584000,1584000,0
20170930299,2462900,2462900,0
20170930300,7840,7840,0
20170930301,170310,170310,0
20170930302,8250,8250,0
20170930303,0,0,0
20170930304,52500,52500,0
20170930305,22400,22400,0
20170930306,0,0,0
20170930307,0,0,0
20170930308,51650,51650,0
20170930309,56000,56000,0
20170930310,30000,30000,0
20170930311,32000,32000,0
20170930312,33000,33000,0
20170930313,53000,53000,0
20170930314,45000,45000,0
20170930315,124760,124760,0
20170930316,137000,137000,0
20170930317,86850,86850,0
20170930318,88200,88200,0
20170930319,181355,181355,0
20170930320,134222,134222,0
20170930321,6270000,6270000,0
20170930322,38720000,38720000,0
20170930323,45000,45000,0
20170930324,6270000,6270000,0
20170930325,110000,110000,0
20170930326,268140,268140,0
20170930327,269030,269030,0
20170930328,65057412,65057412,0
20170930329,268140,268140,0
20170930330,269030,269030,0
20170930331,29040000,29040000,0
20170930332,16500,16500,0
20170930333,150000,150000,0
20170930334,990000,990000,0
20170930335,1210000,1210000,0
20170930336,200000,200000,0
20170930337,286000,286000,0
20170930338,1039500,1039500,0
20170930339,84000,84000,0
20170930340,55000,55000,0
20170930342,3435000,3435000,0
20170930343,10022000,10022000,0
20170930344,1298100,1298100,0
20170930345,2350,2350,0
20170930346,33000,33000,0
20170930347,616000,616000,0
20170930348,143000,143000,0
20170930349,326150000,326150000,0
20170930350,11440000,11440000,0
20170930351,8370000,8370000,0
20170930352,9100000,9100000,0
20170930353,56963600,56963600,0
20170930354,9665597,9665597,0
20170930355,2115894,2115894,0
20170930356,3540800,3540800,0
20170930357,1100000,1100000,0
20170930358,880000,880000,0
20170930359,7200,7200,0
20170930360,45400,45400,0
20170930361,10900,10900,0
20170930363,105000,105000,0
20170930365,329180,329180,0
20170930366,825000,825000,0
20170930367,122000,122000,0
20170930368,18000,18000,0
20170930369,55850,55850,0
20170930370,318300,318300,0
20170930372,179916,179916,0
20170930373,324800,324800,0
20170930375,116000,116000,0
20170930377,15000,15000,0
20170930378,298000,298000,0
20170930380,221958,221958,0
20170930382,62205,62205,0
20170930385,55000,55000,0
20170930386,26000,26000,0
20170930387,145200,145200,0
20170930388,435600,435600,0
20170930389,1742400,1742400,0
20170930390,712250,712250,0
20170930391,1574100,1574100,0
20170930392,240000,240000,0
20170930393,2516800,2516800,0
20170930397,2400000,2400000,0
20170930398,56045619,56045619,0
20170930399,154000,154000,0
20170930400,495000,495000,0
20170930401,1633500,1633500,0
20170930402,220000,220000,0
20170930403,852280,852280,0
20170930404,7854000,7854000,0
20170930405,25833500,25833500,0
20170930406,2280000,2280000,0
20170930407,7590000,7590000,0
20170930408,27500000,27500000,0
20170930409,49500,49500,0
20170930410,166800,166800,0
20170930411,196000,196000,0
20170930412,220000,220000,0
20170930413,852280,852280,0
20170930414,7854000,7854000,0
20170930415,25833500,25833500,0
20170930416,2280000,2280000,0
20170930417,7590000,7590000,0
20170930418,16500,16500,0
20170930419,41800,41800,0
20170930420,1444810,1444810,0
20170930421,96250000,96250000,0
20170930422,131400,131400,0
20170930423,119400,119400,0
20170930424,108500,108500,0
20170930425,144000,144000,0
20170930426,223400,223400,0
20170930427,2600000,2600000,0
20170930428,2695000,2695000,0
20170930429,242000,242000,0
20170930431,283225,283225,0
20170930432,847000,847000,0
20170930433,297000,297000,0
20170930434,297000,297000,0
20170930435,770000,770000,0
20170930436,26000,26000,0
20170930437,341000,341000,0
20170930438,330440,330440,0
20170930439,609000,609000,0
20170930440,278000,278000,0
20170930441,705800,705800,0
20170930442,359340,359340,0
20170930443,153100,153100,0
20170930444,1937,1937,0
20170930445,31440,31440,0
20170930446,2350,2350,0
20170930447,91800,91800,0
20170930448,183600,183600,0
20170930449,162400,162400,0
20170930450,72000,72000,0
20170930451,167900,167900,0
20170930452,1869000,1869000,0
20170930453,10000,10000,0
20170930454,297000,297000,0
20170930455,10900,10900,0
20170930456,95500,95500,0
20170930457,250000,250000,0
20170930459,35400,35400,0
20170930460,36000,36000,0
20170930462,19800000,19800000,0
20170930463,114500,114500,0
20170930464,7890,7890,0
20170930465,616000,616000,0
20170930466,250000,250000,0
20170930467,134000,134000,0
20170930468,209500,209500,0
20170930469,22300,22300,0
20170930470,117800,117800,0
20170930471,8000,8000,0
20170930472,68200000,68200000,0
20170930473,27500,27500,0
20170930474,880000,880000,0
20170930475,220000,220000,0
20170930476,127900,127900,0
20170930477,6579010,6579010,0
20170930478,1332410,1332410,0
20170930479,6959210,6959210,0
20170930480,7506090,7506090,0
20170930481,8791640,8791640,0
20170930482,275000,275000,0
20170930483,214430,214430,0
20170930484,2342180,2342180,0
20170930485,80000,80000,0
20170930486,47980,47980,0
20170930487,74000,74000,0
20170930488,258100,258100,0
20170930489,65900,65900,0
20170930490,29600,29600,0
20170930491,108900,108900,0
20170930492,182164,182164,0
20170930493,24700,24700,0
20170930494,56300,56300,0
20170930495,25040,25040,0
20170930496,235000,235000,0
20170930497,156300,156300,0
20170930498,131300,131300,0
20170930499,8000,8000,0
20170930500,8000,8000,0
20170930501,24500,24500,0
20170930502,7500,7500,0
20170930503,141760,141760,0
20170930504,29000,29000,0
20170930505,10000,10000,0
20170930506,94040,94040,0
20170930507,1993750,1993750,0
20170930509,57200,57200,0
20170930510,440000,440000,0
20170930511,28610,28610,0
20170930512,6230,6230,0
20170930513,2230,2230,0
20170930514,438820,438820,0
20170930515,71250,71250,0
20170930516,80500,80500,0
20170930517,4700,4700,0
20170930518,153500,153500,0
20170930520,78180,78180,0
20170930521,247500,247500,0
20170930522,77000000,77000000,0
20170930523,56000,56000,0
20170930524,165000,165000,0
20170930525,1611500,1611500,0
20170930526,3029370,3029370,0
20170930527,275000,275000,0
20170930528,2200000,2200000,0
20170930529,605000,605000,0
20170930530,440000,440000,0
20170930531,8103700,8103700,0
20170930532,198000,198000,0
20170930533,184800,184800,0
20170930534,440000,440000,0
20170930535,3806000,3806000,0
20170930536,167200,167200,0
20170930537,62500,62500,0
20170930538,40644630,40644630,0
20170930539,3503390,3503390,0
20170930540,15518800,15518800,0
20170930541,17782600,17782600,0
20170930542,14958900,14958900,0
20170930543,243100,243100,0
20170930544,117640,117640,0
20170930545,18670,18670,0
20170930546,373300,373300,0
20170930547,326700,326700,0
20170930548,636000,636000,0
20170930549,6103900,6103900,0
20170930550,11000000,11000000,0
20170930551,7150000,7150000,0
20170930553,12870000,12870000,0
20170930554,4950000,4950000,0
20170930555,13200000,13200000,0
20170930556,8030000,8030000,0
20170930557,4840000,4840000,0
20170930558,2200000,2200000,0
20170930559,100000,100000,0
20170930578,2700000,2700000,0
20170930579,4979040,4979040,0
20170930580,30096000,30096000,0
20170930581,11000000,11000000,0
20170930585,390000,390000,0
20170930586,50000,50000,0
20170930587,12200,12200,0
20170930588,20000,20000,0
20170930589,30000,30000,0
20170930590,122900,122900,0
20170930591,145500,145500,0
20170930592,30000,30000,0
20170930593,50000,50000,0
20170930594,30000,30000,0
20170930595,30000,30000,0
20170930596,429000,429000,0
20170930597,86213,86213,0
20170930598,145500,145500,0
20170930600,460150,460150,0
20170930601,3445460,3445460,0
20170930602,7000000,7000000,0
20170930603,643670,643670,0
20170930604,2637000,2637000,0
20170930605,4500000,4500000,0
20170930606,400000,400000,0
20170930607,113400,113400,0
20170930608,122400,122400,0
20170930609,400000,400000,0
20170930611,117640,117640,0
20170930612,18670,18670,0
20170930613,373300,373300,0
20170930614,15500,15500,0
20170930615,2920000,2920000,0
20170930617,201400,201400,0
20170930618,15200,15200,0
20170930619,46200,46200,0
20170930620,425380,425380,0
20170930621,70150,70150,0
20170930622,1192183,1192183,0
20170930623,227190,227190,0
20170930624,0,0,0
20170930625,22000000,22000000,0
20170930627,15000,15000,0
20170930628,70000,70000,0
20170930629,21900,21900,0
20170930630,47000,47000,0
20170930631,215040,215040,0
20170930632,4600,4600,0
20170930633,609183,609183,0
20170930635,15800,15800,0
20170930636,27100,27100,0
20170930637,6270000,6270000,0
20170930638,6500,6500,0
20170930639,330000,330000,0
20170930640,1538680,1538680,0
20170930641,990000,990000,0
20170930642,435600,435600,0
20170930643,435600,435600,0
20170930644,435600,435600,0
20170930645,435600,435600,0
20170930646,435600,435600,0
20170930647,435600,435600,0
20170930648,435600,435600,0
20170930649,435600,435600,0
20170930650,435600,435600,0
20170930651,36300,36300,0
20170930652,2538000,2538000,0
20170930654,23000,23000,0
20170930656,0,0,0
20170930657,660000,660000,0
20170930658,600000,600000,0
20170930659,660000,660000,0
20170930660,931700,931700,0
20170930661,990000,990000,0
20170930662,1705000,1705000,0
20170930663,880000,880000,0
20170930664,1387500,1387500,0
20170930665,67705,67705,0
20170930666,68310,68310,0
20170930667,9790,9790,0
20170930668,327855,327855,0
20170930669,236005,236005,0
20170930670,9790,9790,0
20170930671,9790,9790,0
20170930672,9790,9790,0
20170930673,9790,9790,0
20170930674,121330,121330,0
20170930675,80245,80245,0
20170930676,9790,9790,0
20170930677,23540,23540,0
20170930678,9790,9790,0
20170930679,9790,9790,0
20170930680,424545,424545,0
20170930681,45980,45980,0
20170930682,586740,586740,0
20170930683,141350,141350,0
20170930684,9790,9790,0
20170930685,323125,323125,0
20170930686,1188000,1188000,0
20170930687,4362474,4362474,0
20170930688,33505368,33505368,0
20170930689,83132,83132,0
20170930690,193797,193797,0
20170930691,550000,550000,0
20170930692,12464930,12464930,0
20170930693,25033360,25033360,0
20170930694,17092710,17092710,0
20170930695,15619980,15619980,0
20170930696,16934620,16934620,0
20170930697,5077000,5077000,0
20170930698,12201390,12201390,0
20170930699,28925600,28925600,0
20170930700,28084600,28084600,0
20170930701,715000,715000,0
20170930702,440000,440000,0
20170930703,495000,495000,0
20170930704,20440750,20440750,0
20170930705,25454520,25454520,0
20170930706,55000,55000,0
20170930707,275000,275000,0
20170930708,154000,154000,0
20170930709,2849385,2849385,0
20170930710,6017942,6017942,0
20170930711,16649,16649,0
20170930712,24948,24948,0
20170930713,2932237,2932237,0
20170930714,24888565,24888565,0
20170930715,38620,38620,0
20170930716,67953,67953,0
20170930717,42757,42757,0
20170930718,22000000,22000000,0
20170930719,335460,335460,0
20170930720,77420,77420,0
20170930721,90000,90000,0
20170930722,2310000,2310000,0
20170930724,10000000,10000000,0
20170930725,85000,85000,0
20170930726,25100,25100,0
20170930733,976250,976250,0
20170930734,22272,22272,0
20170930735,26004,26004,0
20170930736,23305,23305,0
20170930737,14844790,14844790,0
20170930738,18655670,18655670,0
20170930739,2290490,2290490,0
20170930740,4016510,4016510,0
20170930741,701900,701900,0
20170930742,2830,2830,0
20170930743,47100,47100,0
20170930744,400000,400000,0
20170930745,1460,1460,0
20170930746,78220,78220,0
20170930747,56100,56100,0
20170930748,34900,34900,0
20170930750,10660,10660,0
20170930751,1164580,1164580,0
20170930752,22000,22000,0
20170930753,30800,30800,0
20170930754,188000,188000,0
20170930755,229400,229400,0
20170930756,85000,85000,0
20170930757,50000,50000,0
20170930758,123000,123000,0
20170930759,44650,44650,0
20170930760,68310,68310,0
20170930761,385000,385000,0
20170930762,142130,142130,0
20170930764,32000,32000,0
20170930765,1936000,1936000,0
20170930766,640000,640000,0
20170930768,27100,27100,0
20170930771,8472412,8472412,0
20170930772,167750,167750,0
20170930773,1361250,1361250,0
20170930774,214500,214500,0
20170930775,16500,16500,0
20170930776,452100,452100,0
20170930777,28215000,28215000,0
20170930779,729900,729900,0
20170930780,42000,42000,0
20170930781,221300,221300,0
20170930782,636000,636000,0
20170930783,129540,129540,0
20170930786,11500,11500,0
20170930788,39200,39200,0
20170930789,259500,259500,0
20170930790,43000,43000,0
20170930791,153220,153220,0
20170930792,50300,50300,0
20170930793,169700,169700,0
20170930795,192060,192060,0
20170930796,435880,435880,0
20170930797,260800,260800,0
20170930798,98000,98000,0
20170930799,67400,67400,0
20170930800,315130,315130,0
20170930801,11000,11000,0
20170930802,240500,240500,0
20170930803,214070,214070,0
20170930804,195200,195200,0
20170930805,110700,110700,0
20170930806,147780,147780,0
20170930810,136000,136000,0
20170930811,300000,300000,0
20170930812,181700,181700,0
20170930813,129300,129300,0
20170930814,160200,160200,0
20170930815,175900,175900,0
20170930816,40000,40000,0
20170930817,166300,166300,0
20170930818,86900,86900,0
20170930819,264000,264000,0
20170930820,5600,5600,0
20170930821,218400,218400,0
20170930822,55000,55000,0
